individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4
2326,ECO03,Pachyseris speciosa,Pspe,23,2,2023,Masig,-9.74877,143.39992,-9.749119759,143.3996124,GPS EcoRRAP sites,10,5-Aug,3.9,TSMA_BA1S_P4,5.35,143.400371,-9.749904,5.5,143.398788,-9.736022
2327,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,9.2,TSMA_BA2D_P1,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2328,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,9.2,TSMA_BA2D_P1,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2329,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,9.2,TSMA_BA2D_P1,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2330,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,9.2,TSMA_BA2D_P1,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2331,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,9.2,TSMA_BA2D_P1,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2332,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,9.4,TSMA_BA2D_P2,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2333,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,9.4,TSMA_BA2D_P2,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2334,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,9.4,TSMA_BA2D_P2,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2335,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,9.4,TSMA_BA2D_P2,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2336,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,8.8,TSMA_BA2D_P3,9,143.415371,-9.744904,8.8,143.428788,-9.736022
2337,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,9.4,TSMA_BA2D_P2,13,143.415371,-9.744904,12.75,143.428788,-9.736022
2339,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,30,8-Dec,8.8,TSMA_BA2D_P3,9,143.415371,-9.744904,8.8,143.428788,-9.736022
2338,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,8.7,TSMA_BA2D_P4,9,143.415371,-9.744904,8.8,143.428788,-9.736022
2340,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74405,143.41571,-9.74409,143.41574,GPS EcoRRAP sites,60,8-Dec,8.7,TSMA_BA2D_P4,9,143.415371,-9.744904,8.8,143.428788,-9.736022
2341,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2342,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2343,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2344,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2345,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2346,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2347,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2348,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.8,TSMA_BA2S_P2,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2349,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.8,TSMA_BA2S_P2,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2350,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.8,TSMA_BA2S_P2,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2351,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.8,TSMA_BA2S_P2,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2352,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.2,TSMA_BA2S_P3,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2353,ECO03,Porites massive,Pmas,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.2,TSMA_BA2S_P3,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2354,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.2,TSMA_BA2S_P3,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2355,ECO03,Pachyseris speciosa,Pspe,24,2,2023,Masig,-9.74423,143.41579,-9.7442395,143.415763,GPS EcoRRAP sites,30,5-Aug,3.2,TSMA_BA2S_P3,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
2356,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,60,8-Dec,8.4,TSMA_FR1D_P1,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2357,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,60,8-Dec,8.4,TSMA_FR1D_P1,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2358,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,60,8-Dec,8.4,TSMA_FR1D_P1,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2359,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,60,8-Dec,8.4,TSMA_FR1D_P1,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2360,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.3,TSMA_FR1D_P2,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2361,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.3,TSMA_FR1D_P2,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2362,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.3,TSMA_FR1D_P2,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2363,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.3,TSMA_FR1D_P2,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2364,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.2,TSMA_FR1D_P3,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2365,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.2,TSMA_FR1D_P3,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2366,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.2,TSMA_FR1D_P3,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2367,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.7639,143.41718,-9.763955,143.417,GPS EcoRRAP sites,30,8-Dec,8.2,TSMA_FR1D_P3,9,143.415371,-9.764904,8.8,143.428788,-9.766022
2368,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.7,TSMA_FR1S_P1,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2369,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.7,TSMA_FR1S_P1,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2370,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.7,TSMA_FR1S_P1,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2371,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2372,ECO03,Pachyseris speciosa,Pspe,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2373,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2374,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2375,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P3,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2376,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P3,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2377,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P3,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2378,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,30,5-Aug,3.7,TSMA_FR1S_P3,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2379,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2380,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2381,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2382,ECO03,Seriatopora hystrix,Shys,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2383,ECO03,Porites massive,Pmas,25,2,2023,Masig,-9.76227,143.4214,-9.76224,143.421395,GPS EcoRRAP sites,60,5-Aug,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022
2384,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P1,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2385,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P1,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2386,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P1,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2387,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P1,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2388,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.8,TSAU_FR2D_P2,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2389,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.8,TSAU_FR2D_P2,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2390,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.8,TSAU_FR2D_P2,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2391,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.2,TSAU_FR2D_P3,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2392,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.2,TSAU_FR2D_P3,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2393,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.2,TSAU_FR2D_P3,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2394,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,30,8-Dec,9.2,TSAU_FR2D_P3,13,143.405371,-9.884904,12.75,143.398788,-9.886022
2395,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P4,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2396,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P4,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2397,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P4,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2398,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88355,143.40729,-9.88359,143.40722,GPS EcoRRAP sites,60,8-Dec,8.8,TSAU_FR2D_P4,9,143.405371,-9.884904,8.8,143.398788,-9.886022
2399,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,3.9,TSAU_FR2S_P1,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2400,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,3.9,TSAU_FR2S_P1,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2401,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,3.9,TSAU_FR2S_P1,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2402,ECO03,Pachyseris speciosa,Pspe,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,3.9,TSAU_FR2S_P1,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2403,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,3.9,TSAU_FR2S_P1,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2404,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.5,TSAU_FR2S_P2,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2405,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.5,TSAU_FR2S_P2,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2406,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.5,TSAU_FR2S_P2,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2407,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.5,TSAU_FR2S_P2,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2408,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.1,TSAU_FR2S_P3,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2409,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.1,TSAU_FR2S_P3,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2410,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.1,TSAU_FR2S_P3,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2411,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.1,TSAU_FR2S_P3,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2412,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,30,5-Aug,4.1,TSAU_FR2S_P3,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2413,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,4.6,TSAU_FR2S_P4,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2414,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,4.6,TSAU_FR2S_P4,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2415,ECO03,Porites massive,Pmas,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,4.6,TSAU_FR2S_P4,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2416,ECO03,Seriatopora hystrix,Shys,26,2,2023,Aukane,-9.88363,143.40704,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,4.6,TSAU_FR2S_P4,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2417,ECO03,Seriatopora hystrix,Shys,27,2,2023,Aukane,-9.87567,143.38852,-9.88359,143.407125,GPS EcoRRAP sites,60,5-Aug,4.6,TSAU_FR2S_P4,5.35,143.405371,-9.884904,5.5,143.398788,-9.886022
2418,ECO03,Pachyseris speciosa,Pspe,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2419,ECO03,Pachyseris speciosa,Pspe,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2420,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2421,ECO03,Pachyseris speciosa,Pspe,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2422,ECO03,Seriatopora hystrix,Shys,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2423,ECO03,Pachyseris speciosa,Pspe,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2424,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2425,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022
2426,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2427,ECO03,Seriatopora hystrix,Shys,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2428,ECO03,Seriatopora hystrix,Shys,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2429,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2430,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2431,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.7,TSAU_BA2S_P2,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2432,ECO03,Pachyseris speciosa,Pspe,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.7,TSAU_BA2S_P2,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2433,ECO03,Seriatopora hystrix,Shys,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.7,TSAU_BA2S_P2,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2434,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,30,5-Aug,2.7,TSAU_BA2S_P2,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2435,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,2.9,TSAU_BA2S_P1,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2436,ECO03,Porites massive,Pmas,27,2,2023,Aukane,-9.87567,143.38852,-9.8757,143.388545,GPS EcoRRAP sites,60,5-Aug,2.9,TSAU_BA2S_P1,5.35,143.390371,-9.874904,3,143.398788,-9.886022
2437,ECO03,Porites massive,Pmas,28,2,2023,Masig,-9.75998,143.39803,-9.759895,143.39796,GPS EcoRRAP sites,60,5-Aug,3.6,TSMA_FL1S_P1,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
2438,ECO03,Pachyseris speciosa,Pspe,28,2,2023,Masig,-9.75998,143.39803,-9.759895,143.39796,GPS EcoRRAP sites,60,5-Aug,3.6,TSMA_FL1S_P1,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
