GBR1_site,decimalLatitude,decimalLongitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,dominant_wind_season,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_seasonal_variability_category,mean_u,mean_v,current_seasonal_variability_category,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,dominant_current_season,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_exposure_category,current_regime_type
Aspat_851,-16.940632,145.99472600000001,-2.623223319,4.495326294,5.318482467,2.397464184,0.450779748,0.231041519,9.446212654,9.215171135,5.204734294,149.7345328,0.978612664,0.021387336,SE,Winter,238.6887274,5.204734294,0.506772217,0.004021323,Moderate,High,0.028415312,0.0334388,Moderate,0.054097204,0.037826312,0.699228597,0.001210678,0.136460337,0.135249658,220.3569084,SW,Autumn,0.043881469,0.474736021,3.490759817,Moderate_Flow,Steady_Weak
Aspat_852,-16.888619,146.18648,-3.620963009,3.887734066,5.493165584,2.389522715,0.434999215,0.251899872,9.462757492,9.21085762,5.312800512,137.0347644,0.96716555,0.03283445,SE,Winter,256.6321354,5.312800512,0.340823983,0.005977328,Moderate,High,-0.054326847,0.008890184,Low,0.088878437,0.033513221,0.377068072,0.017556744,0.163848602,0.146291858,99.29365449,E,Autumn,0.055049448,0.388751097,4.282488487,High_Flow,Steady_Weak
Aspat_853,-16.888504,146.186709,-3.621411503,3.887373344,5.493201726,2.389438363,0.434980997,0.252056026,9.462785914,9.210729888,5.312842252,137.0285737,0.967166785,0.032833215,SE,Winter,256.6293247,5.312842252,0.340746675,0.005977063,Moderate,High,-0.054342656,0.008897864,Low,0.08881033,0.033488931,0.377083743,0.017503189,0.163531881,0.146028692,99.29888327,E,Autumn,0.055066289,0.388104334,4.278289002,High_Flow,Steady_Weak
Aspat_854,-16.888576,146.186712,-3.621335048,3.887387178,5.493162993,2.389436201,0.43498367,0.252032515,9.462734186,9.210701671,5.31280026,137.0292787,0.96716596,0.03283404,SE,Winter,256.6250749,5.31280026,0.340755945,0.005977256,Moderate,High,-0.054344116,0.008899225,Low,0.08881587,0.033494108,0.377118504,0.017504213,0.163557069,0.146052856,99.30003597,E,Autumn,0.05506795,0.388126068,4.278247075,High_Flow,Steady_Weak
Aspat_855,-16.888634,146.186724,-3.621286515,3.887384749,5.493130746,2.389430939,0.434985266,0.252018322,9.462690319,9.210671997,5.312765401,137.0296438,0.967165292,0.032834708,SE,Winter,256.621265,5.312765401,0.34076091,0.005977412,Moderate,High,-0.05434602,0.008900707,Low,0.088817968,0.033497642,0.377149389,0.017502956,0.163566289,0.146063333,99.30123687,E,Autumn,0.055070069,0.388119081,4.278042335,High_Flow,Steady_Weak
Aspat_856,-16.888691,146.186604,-3.621053499,3.887574013,5.493113232,2.389475402,0.434994747,0.251937058,9.462677306,9.210740248,5.312745067,137.0328738,0.967164674,0.032835326,SE,Winter,256.6229085,5.312745067,0.340801228,0.005977544,Moderate,High,-0.054337639,0.008896566,Low,0.088853601,0.033510203,0.3771395,0.017531048,0.163731993,0.146200945,99.29839449,E,Autumn,0.055061129,0.38845878,4.280257466,High_Flow,Steady_Weak
Aspat_857,-16.887992,146.186714,-3.621969758,3.887256447,5.493473719,2.389448651,0.434961333,0.252228716,9.463147865,9.210919149,5.313137267,137.0233095,0.967172601,0.032827399,SE,Winter,256.6587861,5.313137267,0.340677694,0.005975709,Moderate,High,-0.054333395,0.008888073,Low,0.088768338,0.03345157,0.376841232,0.01749232,0.163338612,0.145846292,99.2903853,E,Winter,0.055055569,0.387919208,4.278369144,High_Flow,Steady_Weak
Aspat_858,-16.888025,146.186689,-3.621900896,3.887299033,5.493459407,2.389457169,0.434964017,0.252205578,9.463131173,9.210925595,5.313121481,137.0241659,0.967172247,0.032827753,SE,Winter,256.6579466,5.313121481,0.340688512,0.005975789,Moderate,High,-0.054332124,0.008887563,Low,0.088777236,0.033455592,0.376848769,0.017498123,0.163379404,0.145881281,99.29007486,E,Winter,0.055054232,0.387994869,4.278810119,High_Flow,Steady_Weak
Aspat_859,-16.887888,146.186621,-3.621948371,3.887375937,5.49354187,2.38948823,0.434963141,0.252214595,9.463248184,9.211033589,5.31321011,137.0243567,0.967173863,0.032826137,SE,Winter,256.6690716,5.31321011,0.340689767,0.005975405,Moderate,High,-0.054323917,0.008881058,Low,0.0887854,0.033450664,0.376758612,0.017510515,0.163415305,0.14590479,99.28477175,E,Winter,0.055045083,0.388143579,4.280219569,High_Flow,Steady_Weak
Aspat_860,-16.887814,146.186658,-3.622073478,3.887311061,5.493576408,2.389477095,0.43495838,0.252255812,9.463290867,9.211035056,5.31324793,137.0228927,0.967174666,0.032825334,SE,Winter,256.6718368,5.31324793,0.340671139,0.005975221,Moderate,High,-0.054325154,0.008881107,Low,0.088770956,0.033443101,0.376734713,0.017501812,0.163348749,0.145846938,99.2846147,E,Winter,0.055046312,0.388030085,4.279623667,High_Flow,Steady_Weak
Aspat_861,-16.887789,146.186643,-3.622078018,3.887329634,5.493591958,2.389483966,0.4349584,0.252255942,9.463313217,9.211057275,5.313264613,137.0229934,0.967174966,0.032825034,SE,Winter,256.6740142,5.313264613,0.340672178,0.00597515,Moderate,High,-0.054323415,0.008879727,Low,0.088773273,0.033442408,0.376717074,0.017504672,0.163358939,0.145854267,99.28348956,E,Winter,0.055044373,0.388065652,4.279940341,High_Flow,Steady_Weak
Aspat_862,-16.887728,146.186711,-3.622230949,3.887221992,5.493614824,2.389460499,0.434952318,0.252308173,9.463337094,9.21102892,5.313290116,137.0209956,0.967175582,0.032824418,SE,Winter,256.6745822,5.313290116,0.340647085,0.005975013,Moderate,High,-0.054327323,0.008881689,Low,0.08875173,0.033433722,0.376710646,0.017489862,0.163260562,0.1457707,99.28484859,E,Winter,0.055048546,0.387873089,4.278753652,High_Flow,Steady_Weak
Aspat_863,-16.887755,146.186773,-3.622289952,3.887133485,5.493591556,2.389435115,0.434949539,0.252331398,9.463299605,9.210968207,5.31326559,137.0198794,0.967175214,0.032824786,SE,Winter,256.6701392,5.31326559,0.340633552,0.005975105,Moderate,High,-0.054332831,0.008885613,Low,0.088736998,0.033431317,0.376746084,0.017477151,0.16319431,0.145717159,99.28795382,E,Winter,0.055054615,0.38770939,4.277532784,Moderate_Flow,Steady_Weak
Aspat_864,-16.887708,146.18684,-3.622428851,3.887027693,5.493606852,2.389411008,0.43494394,0.252379372,9.463313182,9.21093381,5.31328289,137.0180059,0.96717567,0.03282433,SE,Winter,256.6698594,5.31328289,0.340610104,0.005975005,Moderate,High,-0.054337038,0.008888061,Low,0.088716237,0.033423589,0.376747144,0.017462812,0.163100167,0.145637355,99.28976134,E,Winter,0.055059162,0.387518673,4.27631943,Moderate_Flow,Steady_Weak
Aspat_865,-16.887678,146.186839,-3.622456208,3.887025799,5.493622805,2.389412843,0.434943011,0.25238758,9.463334648,9.210947068,5.313300155,137.0177762,0.967176005,0.032823995,SE,Winter,256.6716842,5.313300155,0.340607039,0.005974927,Moderate,High,-0.054336248,0.008887271,Low,0.088714727,0.033421681,0.376732047,0.017462832,0.163093049,0.145630216,99.28908224,E,Winter,0.055058255,0.38751716,4.276388479,Moderate_Flow,Steady_Weak
Aspat_866,-16.887667,146.186835,-3.622461119,3.887030607,5.493629186,2.389414962,0.434942891,0.252388716,9.463343611,9.210954895,5.31330702,137.0177728,0.967176131,0.032823869,SE,Winter,256.6725226,5.31330702,0.340606911,0.005974897,Moderate,High,-0.054335667,0.008886779,Low,0.08871516,0.033421234,0.376725169,0.017463601,0.163094874,0.145631273,99.28867503,E,Winter,0.055057602,0.3875267,4.276484703,Moderate_Flow,Steady_Weak
Aspat_867,-16.887664,146.186789,-3.62240012,3.887099062,5.493637493,2.389433195,0.434945553,0.252366208,9.463359523,9.210993315,5.313315513,137.0187572,0.967176214,0.032823786,SE,Winter,256.6748284,5.313315513,0.340619012,0.005974873,Moderate,High,-0.054331948,0.008884208,Low,0.088727294,0.033424185,0.376706912,0.017473146,0.163149465,0.145676319,99.28665876,E,Winter,0.055053516,0.387652378,4.277375386,Moderate_Flow,Steady_Weak
Aspat_868,-16.887656,146.186789,-3.622407763,3.887098217,5.493641734,2.389433598,0.43494529,0.252368522,9.463365211,9.210996689,5.313320106,137.0186907,0.967176304,0.032823696,SE,Winter,256.6753069,5.313320106,0.340618129,0.005974852,Moderate,High,-0.054331754,0.008884004,Low,0.088726833,0.033423659,0.376702945,0.017473097,0.163147285,0.145674188,99.28648244,E,Winter,0.055053293,0.38765137,4.27738964,Moderate_Flow,Steady_Weak
Aspat_869,-16.887721,146.186724,-3.622255593,3.887201958,5.493616673,2.389455783,0.434951313,0.252316766,9.463338258,9.211021491,5.31329226,137.0206539,0.967175647,0.032824353,SE,Winter,256.674407,5.31329226,0.340642821,0.005974999,Moderate,High,-0.054328179,0.008882193,Low,0.088747886,0.033432375,0.376711796,0.017487091,0.163243093,0.145756003,99.28522173,E,Winter,0.055049472,0.387836919,4.278518595,Moderate_Flow,Steady_Weak
Aspat_870,-16.887564,146.186759,-3.62245355,3.887134158,5.493695152,2.389450266,0.434944095,0.252379701,9.463440034,9.211060333,5.313377615,137.0185937,0.967177368,0.032822632,SE,Winter,256.6822429,5.313377615,0.340616206,0.0059746,Moderate,High,-0.054327106,0.008879971,Low,0.088729707,0.033419689,0.376645999,0.017478848,0.163158932,0.145680083,99.28311976,E,Winter,0.055048054,0.387723599,4.278143008,Moderate_Flow,Steady_Weak
Aspat_871,-16.887565,146.186765,-3.622460805,3.887125335,5.493693699,2.389447861,0.434943772,0.252382422,9.463437459,9.211055037,5.313376107,137.0184716,0.967177349,0.032822651,SE,Winter,256.681901,5.313376107,0.340614711,0.005974605,Moderate,High,-0.054327605,0.008880323,Low,0.088728169,0.03341935,0.37664871,0.017477613,0.163152031,0.145674417,99.28339811,E,Winter,0.055048604,0.387707356,4.278026119,Moderate_Flow,Steady_Weak
Aspat_872,-16.887557,146.18677,-3.622475116,3.887117242,5.493697192,2.389446352,0.434943221,0.25238718,9.463441634,9.211054454,5.313379943,137.0182993,0.967177432,0.032822568,SE,Winter,256.6821508,5.313379943,0.340612526,0.005974586,Moderate,High,-0.054327798,0.00888038,Low,0.088726416,0.033418497,0.37664653,0.01747655,0.163144027,0.145667477,99.28342396,E,Winter,0.055048804,0.387693085,4.277947157,Moderate_Flow,Steady_Weak
Aspat_873,-16.887406,146.186893,-3.622781396,3.886923433,5.493757907,2.389406893,0.434931232,0.252490368,9.463510246,9.211019878,5.31344698,137.0144583,0.967178946,0.032821054,SE,Winter,256.6854521,5.31344698,0.340564062,0.005974245,Moderate,High,-0.054333632,0.008883114,Low,0.088685949,0.033400621,0.376616831,0.017451112,0.162960424,0.145509312,99.28525294,E,Winter,0.055055002,0.387347912,4.275918896,Moderate_Flow,Steady_Weak
Aspat_874,-16.887387,146.186877,-3.622776084,3.886946781,5.493770507,2.389414525,0.434931623,0.252487267,9.463528919,9.211041652,5.313460439,137.0146719,0.967179177,0.032820823,SE,Winter,256.6873785,5.313460439,0.340566542,0.005974189,Moderate,High,-0.05433183,0.008881653,Low,0.088689427,0.033400531,0.376601043,0.017454424,0.162975656,0.145521231,99.28405437,E,Winter,0.055052988,0.387392255,4.276281752,Moderate_Flow,Steady_Weak
Aspat_875,-16.887332,146.186948,-3.628451463,3.884205004,5.49547911,2.388980697,0.434717456,0.254349753,9.465657172,9.211307419,5.315327698,136.9497686,0.967218252,0.032781748,SE,Winter,256.8333883,5.315327698,0.339738831,0.005965221,Moderate,High,-0.054189432,0.008897817,Low,0.088025545,0.033087578,0.375886097,0.01727721,0.160744562,0.143467352,99.32466748,E,Winter,0.054915077,0.384389699,4.273147378,Moderate_Flow,Steady_Weak
Aspat_876,-16.887314,146.187,-3.628529927,3.884123133,5.495472787,2.388959475,0.434714094,0.254378381,9.465642912,9.211264531,5.315321433,136.9485481,0.967218225,0.032781775,SE,Winter,256.8310568,5.315321433,0.339723793,0.005965233,Moderate,High,-0.0541936,0.00890042,Low,0.088010909,0.033083806,0.375905744,0.017267179,0.160678768,0.143411589,99.32664275,E,Winter,0.054919612,0.384239968,4.272093773,Moderate_Flow,Steady_Weak
Aspat_877,-16.887312,146.187022,-3.628558734,3.884089061,5.495467728,2.38895029,0.434712823,0.25438916,9.465633679,9.211244519,5.315316201,136.9480705,0.967218163,0.032781837,SE,Winter,256.8298028,5.315316201,0.339717943,0.00596525,Moderate,High,-0.054195499,0.008901695,Low,0.088004963,0.033082497,0.375916265,0.01726297,0.160652063,0.143389093,99.32763405,E,Winter,0.054921693,0.384176782,4.271634679,Moderate_Flow,Steady_Weak
Aspat_878,-16.887328,146.187033,-3.628560282,3.884073781,5.49545828,2.388945125,0.434712631,0.254390637,9.465619809,9.211229172,5.315306093,136.9479458,0.967217987,0.032782013,SE,Winter,256.8284016,5.315306093,0.339716526,0.005965292,Moderate,High,-0.054196822,0.00890281,Low,0.088002738,0.03308268,0.375927848,0.017260913,0.160642143,0.14338123,99.32855846,E,Winter,0.054923179,0.384146183,4.271371506,Moderate_Flow,Steady_Weak
Aspat_879,-16.887334,146.187053,-3.628580611,3.884043561,5.495450495,2.388936498,0.434711676,0.254398657,9.465607154,9.211208497,5.315297888,136.9475633,0.967217864,0.032782136,SE,Winter,256.8269041,5.315297888,0.339711892,0.005965323,Moderate,High,-0.054198728,0.008904195,Low,0.087997665,0.033081873,0.375940349,0.017257111,0.160619383,0.143362272,99.32966148,E,Winter,0.054925284,0.384089025,4.270937044,Moderate_Flow,Steady_Weak
Aspat_880,-16.887322,146.18706,-3.628598332,3.884031501,5.495453456,2.388933938,0.434710976,0.254404695,9.465610321,9.211205626,5.315301172,136.947335,0.96721794,0.03278206,SE,Winter,256.8270154,5.315301172,0.339709023,0.005965306,Moderate,High,-0.054199092,0.008904292,Low,0.087995265,0.0330809,0.375939546,0.017255746,0.160608555,0.143352809,99.32969933,E,Winter,0.054925659,0.38406808,4.270811587,Moderate_Flow,Steady_Weak
Aspat_881,-16.88725,146.187073,-3.628667982,3.884004655,5.49547912,2.388931016,0.434708415,0.254427051,9.465643183,9.211216132,5.315329104,136.9465888,0.967218506,0.032781494,SE,Winter,256.8294917,5.315329104,0.339699432,0.005965175,Moderate,High,-0.054198642,0.008903059,Low,0.087988744,0.033076687,0.375919523,0.017253177,0.16057902,0.143325844,99.32850603,E,Winter,0.054925015,0.384027548,4.270685535,Moderate_Flow,Steady_Weak
Aspat_882,-16.887853,146.186962,-3.622460775,3.886862678,5.493514253,2.389356576,0.434941363,0.252399633,9.463176787,9.210777154,5.313183937,137.0165409,0.96717396,0.03282604,SE,Winter,256.6558328,5.313183937,0.340593178,0.005975417,Moderate,High,-0.054350042,0.008898038,Low,0.088692358,0.033424724,0.37686137,0.017438389,0.16299367,0.145555282,99.29782051,E,Winter,0.055073607,0.387207162,4.273750642,Moderate_Flow,Steady_Weak
Aspat_883,-16.887851,146.18693,-3.622416796,3.886910973,5.493519517,2.38936935,0.434943271,0.252383466,9.46318715,9.210803683,5.313189283,137.0172429,0.967174007,0.032825993,SE,Winter,256.6573896,5.313189283,0.340601815,0.005975403,Moderate,High,-0.054347443,0.008896245,Low,0.088700955,0.033426856,0.37684889,0.017445091,0.163032408,0.145587317,99.29641641,E,Winter,0.055070752,0.387295848,4.274377662,Moderate_Flow,Steady_Weak
Aspat_884,-16.887904,146.186963,-3.622411491,3.886869153,5.493487604,2.389354338,0.434943065,0.252384646,9.463141213,9.210756567,5.313155072,137.0169772,0.967173398,0.032826602,SE,Winter,256.6528497,5.313155072,0.340598951,0.005975549,Moderate,High,-0.054351216,0.008899162,Low,0.088695571,0.033428113,0.376885937,0.017438648,0.163008332,0.145569684,99.29877722,E,Winter,0.055074947,0.387216119,4.273679029,Moderate_Flow,Steady_Weak
Aspat_885,-16.887908,146.186996,-3.622455241,3.886819545,5.493481298,2.389341088,0.434941153,0.252400834,9.463129373,9.210728539,5.31314861,137.0162674,0.967173332,0.032826668,SE,Winter,256.6511458,5.31314861,0.34059023,0.005975567,Moderate,High,-0.054353938,0.008901048,Low,0.088686813,0.033426029,0.376899657,0.01743174,0.162968845,0.145537105,99.300256,E,Winter,0.055077938,0.387124915,4.273029403,Moderate_Flow,Steady_Weak
Aspat_886,-16.887784,146.186952,-3.622514049,3.886867998,5.493551475,2.389363275,0.434939635,0.252415024,9.463227446,9.210812421,5.31322415,137.0161597,0.967174727,0.032825273,SE,Winter,256.6602801,5.31322415,0.340587948,0.005975237,Moderate,High,-0.054347718,0.008895982,Low,0.088690568,0.033420804,0.376824788,0.01743994,0.162985258,0.145545318,99.29610062,E,Winter,0.055070981,0.387220996,4.274029389,Moderate_Flow,Steady_Weak
Aspat_887,-16.887768,146.186918,-3.622481002,3.886917495,5.493564452,2.389377464,0.434941191,0.252402009,9.463248344,9.210846334,5.313237829,137.0167843,0.967174933,0.032825067,SE,Winter,256.6627605,5.313237829,0.340595522,0.005975186,Moderate,High,-0.054344638,0.008893743,Low,0.08869883,0.033422136,0.376804702,0.017446939,0.163022328,0.145575389,99.29431871,E,Winter,0.05506758,0.387312796,4.274715639,Moderate_Flow,Steady_Weak
Aspat_888,-16.887695,146.186919,-3.622552615,3.886907012,5.493602442,2.389380345,0.434938707,0.252423857,9.46329899,9.210875133,5.313278985,137.0161423,0.967175736,0.032824264,SE,Winter,256.666989,5.313278985,0.340587046,0.005974998,Moderate,High,-0.05434303,0.008892096,Low,0.088694079,0.033417244,0.376769725,0.017446272,0.163000379,0.145554106,99.29289843,E,Winter,0.055065727,0.387298109,4.274805212,Moderate_Flow,Steady_Weak
Aspat_889,-16.887675,146.186921,-3.622574453,3.886901735,5.493612606,2.3893805,0.434937931,0.252430655,9.463312369,9.210881713,5.313290014,137.0159312,0.967175954,0.032824046,SE,Winter,256.6680721,5.313290014,0.340584291,0.005974947,Moderate,High,-0.054342717,0.008891729,Low,0.08869235,0.033415795,0.376760735,0.017445754,0.162992434,0.14554668,99.29257427,E,Winter,0.055065359,0.387289694,4.274798876,Moderate_Flow,Steady_Weak
Aspat_890,-16.887684,146.186945,-3.622600048,3.886866255,5.493604506,2.389370502,0.434936752,0.252440547,9.463298988,9.210858441,5.313281509,137.0154685,0.967175832,0.032824168,SE,Winter,256.6664343,5.313281509,0.340578659,0.005974978,Moderate,High,-0.054344853,0.008893291,Low,0.088686322,0.0334147,0.376774,0.017440802,0.162965454,0.145524652,99.29381891,E,Winter,0.055067719,0.387223955,4.274313458,Moderate_Flow,Steady_Weak
Aspat_892,-16.887643,146.186928,-3.62261456,3.886887714,5.493628315,2.389379281,0.434936465,0.252443425,9.463332638,9.210889213,5.313307102,137.0155118,0.967176299,0.032823701,SE,Winter,256.6696316,5.313307102,0.340578876,0.005974867,Moderate,High,-0.054342512,0.008891347,Low,0.088688585,0.033413223,0.376747733,0.017444157,0.162975233,0.145531076,99.29221558,E,Winter,0.055065094,0.387265997,4.274716787,Moderate_Flow,Steady_Weak
Aspat_893,-16.887726,146.186674,-3.622182429,3.887276212,5.493621278,2.389474922,0.434954432,0.252290292,9.463349484,9.211059192,5.313296707,137.0217769,0.967175646,0.032824354,SE,Winter,256.6763939,5.313296707,0.340656691,0.005974994,Moderate,High,-0.054324375,0.008879719,Low,0.088761308,0.033436077,0.376696537,0.017497559,0.163303857,0.145806298,99.28331977,E,Winter,0.055045319,0.387972342,4.279455478,High_Flow,Steady_Weak
Aspat_894,-16.887611,146.186684,-3.622307292,3.887249114,5.493681477,2.389476893,0.434950024,0.252328966,9.463429355,9.211100388,5.313362004,137.0205927,0.967176933,0.032823067,SE,Winter,256.6828912,5.313362004,0.340641188,0.005974694,Moderate,High,-0.05432238,0.008877226,Low,0.088752023,0.033427772,0.376642369,0.017494593,0.163260176,0.145765582,99.28109394,E,Winter,0.055042948,0.387930795,4.279473216,High_Flow,Steady_Weak
Aspat_895,-16.887427,146.186642,-3.622423783,3.887296722,5.493787437,2.389504074,0.434946583,0.252360288,9.463576362,9.211216074,5.313476251,137.0200237,0.967179075,0.032820925,SE,Winter,256.6961883,5.313476251,0.340632701,0.005974189,Moderate,High,-0.054314322,0.008869793,Low,0.088753475,0.033418602,0.376532883,0.017502452,0.163263347,0.145760895,99.27480975,E,Winter,0.055033797,0.388031597,4.280679204,High_Flow,Steady_Weak
Aspat_896,-16.88796,146.186712,-3.621999897,3.88725396,5.493491016,2.389450535,0.434960306,0.252237788,9.463171184,9.210933395,5.313155992,137.0230534,0.967172965,0.032827035,SE,Winter,256.6607564,5.313155992,0.340674284,0.005975624,Moderate,High,-0.054332567,0.008887261,Low,0.088766609,0.033449478,0.376825011,0.017492288,0.163330497,0.145838208,99.28969012,E,Winter,0.055054621,0.387916607,4.278436684,High_Flow,Steady_Weak
Aspat_897,-18.558304,146.50286,-3.505636871,1.63861107,4.329386772,1.34415106,0.310471466,1.117763912,7.239612121,6.121848209,3.869694576,115.0524114,0.893820483,0.106179517,SE,Autumn,104.9119389,3.869694576,0.190269418,0.024525302,Sheltered,Moderate,-0.023035214,0.013040248,Low,0.039222515,0.019614039,0.500070899,0.00858824,0.106830021,0.098241781,119.5142246,SE,Autumn,0.026470156,0.412704306,8.289334319,Low_Flow,Steady_Weak
Aspat_898,-18.558395,146.502826,-3.505551238,1.638524766,4.32928141,1.344083557,0.31046343,1.117749917,7.239390407,6.121640491,3.869580454,115.0517907,0.893815876,0.106184124,SE,Autumn,104.9030131,3.869580454,0.190269491,0.024526963,Sheltered,Moderate,-0.022937252,0.012894328,Low,0.039023521,0.01944116,0.498190825,0.008623466,0.106086455,0.097462989,119.3428059,SE,Autumn,0.026313138,0.412219835,8.346525973,Low_Flow,Steady_Weak
